Date,USD_Index,US_10Y_Yield,VIX,CPI_Inflation,USDA_WASDE_Stocks,Precipitation_KeyRegions,Temperature_Anomaly_KeyRegions,Planting_Progress_Pct,Export_Sales
2024-04-19,106.1500015,4.62,18.70999908,313.023,258.27,1.242492353,-0.069486211,7.0,573934.0
2024-04-20,106.1500015,4.62,18.70999908,313.023,258.27,0.896391007,-0.672743281,7.0,573934.0
2024-04-21,106.1500015,4.62,18.70999908,313.023,258.27,2.89497932,-0.500354931,15.0,573934.0
2024-04-22,106.0800018,4.62,16.94000053,313.023,258.27,1.186738003,-0.802267028,15.0,573934.0
2024-04-23,105.6900024,4.61,15.68999958,313.023,258.27,0.585736893,-0.277389014,15.0,573934.0
2024-04-24,105.8600006,4.65,15.97000027,313.023,258.27,1.896388747,-0.138934383,15.0,573934.0
2024-04-25,105.5999985,4.7,15.36999989,313.023,258.27,0.74154927,0.456233008,15.0,508599.0
2024-04-26,105.9400024,4.67,15.02999973,313.023,258.27,1.527060067,0.901306553,15.0,508599.0
2024-04-27,105.9400024,4.67,15.02999973,313.023,258.27,1.400959473,1.060039619,15.0,508599.0
2024-04-28,105.9400024,4.67,15.02999973,313.023,258.27,1.550866483,1.247085269,34.0,508599.0
2024-04-29,105.5800018,4.63,14.67000008,313.023,258.27,1.657098607,1.545739325,34.0,508599.0
2024-04-30,106.2200012,4.69,15.64999962,313.023,258.27,1.053564273,1.29554435,34.0,508599.0
2024-05-01,105.7600021,4.63,15.39000034,313.175,253.61,1.056406767,1.205263528,34.0,508599.0
2024-05-02,105.3000031,4.58,14.68000031,313.175,253.61,1.074812533,1.031824056,34.0,337496.0
2024-05-03,105.0299988,4.5,13.48999977,313.175,253.61,1.455347827,0.588888344,34.0,337496.0
2024-05-04,105.0299988,4.5,13.48999977,313.175,253.61,1.147042453,-0.298879064,34.0,337496.0
2024-05-05,105.0299988,4.5,13.48999977,313.175,253.61,1.78053331,-0.074235892,47.0,337496.0
2024-05-06,105.0500031,4.49,13.48999977,313.175,253.61,1.399844623,1.093234167,47.0,337496.0
2024-05-07,105.4100037,4.47,13.22999954,313.175,253.61,2.355126913,1.520511822,47.0,337496.0
2024-05-08,105.5500031,4.48,13.0,313.175,253.61,1.503177713,0.508046167,47.0,337496.0
2024-05-09,105.2300034,4.45,12.68999958,313.175,253.61,1.5675069,0.536982542,47.0,449068.0
2024-05-10,105.3099976,4.5,12.55000019,313.175,253.61,1.445581867,0.574671708,47.0,449068.0
2024-05-11,105.3099976,4.5,12.55000019,313.175,253.61,0.737281637,0.644751958,47.0,449068.0
2024-05-12,105.3099976,4.5,12.55000019,313.175,253.61,0.839544863,-0.317488111,61.0,449068.0
2024-05-13,105.2200012,4.48,13.60000038,313.175,253.61,0.919255003,-0.591935042,61.0,449068.0
2024-05-14,105.0100021,4.45,13.42000008,313.175,253.61,1.467117823,-0.729648917,61.0,449068.0
2024-05-15,104.3499985,4.36,12.44999981,313.175,253.61,1.19143096,-0.347863603,61.0,449068.0
2024-05-16,104.4599991,4.38,12.42000008,313.175,253.61,0.859523593,0.293871092,61.0,197151.0
2024-05-17,104.4499969,4.42,11.98999977,313.175,253.61,1.295754943,0.7868545,61.0,197151.0
2024-05-18,104.4499969,4.42,11.98999977,313.175,253.61,1.243847187,1.034132222,61.0,197151.0
2024-05-19,104.4499969,4.42,11.98999977,313.175,253.61,0.577359014,0.404570746,79.0,197151.0
2024-05-20,104.5699997,4.44,12.14999962,313.175,253.61,0.664244146,0.370723167,79.0,197151.0
2024-05-21,104.6600037,4.41,11.85999966,313.175,253.61,0.77047243,0.574048795,79.0,197151.0
2024-05-22,104.9400024,4.43,12.28999996,313.175,253.61,1.443676393,0.537679905,79.0,197151.0
2024-05-23,105.1100006,4.47,12.77000046,313.175,253.61,1.336393907,0.583781972,79.0,353986.0
2024-05-24,104.7200012,4.46,11.93000031,313.175,253.61,1.19817084,0.46142441,79.0,353986.0
2024-05-25,104.7200012,4.46,11.93000031,313.175,253.61,0.889565773,0.368494333,79.0,353986.0
2024-05-26,104.7200012,4.46,11.93000031,313.175,253.61,0.780735321,0.484804685,88.0,353986.0
2024-05-27,104.7200012,4.46,11.93000031,313.175,253.61,1.487119703,1.110683359,88.0,353986.0
2024-05-28,104.6100006,4.54,12.92000008,313.175,253.61,1.384753383,1.606435503,88.0,353986.0
2024-05-29,105.0999985,4.61,14.27999973,313.175,253.61,2.6030576,1.121443346,88.0,353986.0
2024-05-30,104.7200012,4.55,14.47000027,313.175,253.61,1.956757267,0.586650038,88.0,449834.0
2024-05-31,104.6699982,4.51,12.92000008,313.175,253.61,2.327512633,0.831093541,88.0,449834.0
2024-06-01,104.6699982,4.51,12.92000008,313.044,252.27,1.755174033,1.222456323,88.0,449834.0
2024-06-02,104.6699982,4.51,12.92000008,313.044,252.27,2.0197828,1.255259241,94.0,449834.0
2024-06-03,104.1399994,4.41,13.10999966,313.044,252.27,1.8810349,1.022012813,94.0,449834.0
2024-06-04,104.1100006,4.33,13.15999985,313.044,252.27,2.01013447,1.221246449,94.0,449834.0
2024-06-05,104.2699966,4.29,12.63000011,313.044,252.27,2.185902167,1.130705903,94.0,449834.0
2024-06-06,104.0999985,4.28,12.57999992,313.044,252.27,1.885660667,0.795417744,94.0,267978.0
2024-06-07,104.8899994,4.43,12.22000027,313.044,252.27,0.902652113,0.653368326,94.0,267978.0
2024-06-08,104.8899994,4.43,12.22000027,313.044,252.27,1.350511883,0.3969775,94.0,267978.0
2024-06-09,104.8899994,4.43,12.22000027,313.044,252.27,1.436852047,0.356209141,98.0,267978.0
2024-06-10,105.1500015,4.47,12.73999977,313.044,252.27,1.402043237,0.907637838,98.0,267978.0
2024-06-11,105.2300034,4.39,12.85000038,313.044,252.27,2.056455533,1.519559974,98.0,267978.0
2024-06-12,104.6500015,4.31,12.03999996,313.044,252.27,2.352531167,1.570365967,98.0,267978.0
2024-06-13,105.1999969,4.24,11.93999958,313.044,252.27,2.493032213,1.067982577,98.0,363637.0
2024-06-14,105.5500031,4.2,12.65999985,313.044,252.27,2.272060053,0.677973087,98.0,363637.0
2024-06-15,105.5500031,4.2,12.65999985,313.044,252.27,2.406687477,0.504498103,98.0,363637.0
2024-06-16,105.5500031,4.2,12.65999985,313.044,252.27,1.963203273,0.592084231,98.0,363637.0
2024-06-17,105.3199997,4.28,12.75,313.044,252.27,1.839317747,1.117120038,98.0,363637.0
2024-06-18,105.2600021,4.22,12.30000019,313.044,252.27,1.336599067,1.155700782,98.0,363637.0
2024-06-19,105.2600021,4.22,12.30000019,313.044,252.27,1.074788833,1.137229813,98.0,363637.0
2024-06-20,105.5899963,4.25,13.27999973,313.044,252.27,2.008149623,1.073081744,98.0,323135.0
2024-06-21,105.8000031,4.25,13.19999981,313.044,252.27,1.320425973,0.262071756,98.0,323135.0
2024-06-22,105.8000031,4.25,13.19999981,313.044,252.27,1.514449383,0.695106603,98.0,323135.0
2024-06-23,105.8000031,4.25,13.19999981,313.044,252.27,2.25465214,0.800537897,98.0,323135.0
2024-06-24,105.4700012,4.25,13.32999992,313.044,252.27,1.123674767,0.691246026,98.0,323135.0
2024-06-25,105.6100006,4.23,12.84000015,313.044,252.27,1.042706733,0.772517692,98.0,323135.0
2024-06-26,106.0500031,4.32,12.55000019,313.044,252.27,1.514143333,0.638106231,98.0,323135.0
2024-06-27,105.9100037,4.29,12.23999977,313.044,252.27,2.107499833,0.843554692,98.0,308553.0
2024-06-28,105.8700027,4.36,12.43999958,313.044,252.27,1.533197317,1.281740128,98.0,308553.0
2024-06-29,105.8700027,4.36,12.43999958,313.044,252.27,1.676824253,1.77887841,98.0,308553.0
2024-06-30,105.8700027,4.36,12.43999958,313.044,252.27,1.35808374,1.739399308,98.0,308553.0
2024-07-01,105.9000015,4.48,12.22000027,313.569,257.24,1.960111467,1.424578654,98.0,308553.0
2024-07-02,105.7200012,4.43,12.02999973,313.569,257.24,2.206131467,0.802399795,98.0,308553.0
2024-07-03,105.4000015,4.36,12.09000015,313.569,257.24,2.716235867,0.112992256,98.0,308553.0
2024-07-04,105.4000015,4.36,12.09000015,313.569,257.24,1.51599425,0.173914949,98.0,275926.0
2024-07-05,104.8799973,4.28,12.47999954,313.569,257.24,1.77074899,0.367037769,98.0,275926.0
2024-07-06,104.8799973,4.28,12.47999954,313.569,257.24,1.456442773,0.582862103,98.0,275926.0
2024-07-07,104.8799973,4.28,12.47999954,313.569,257.24,1.1214518,1.358299523,98.0,275926.0
2024-07-08,105.0100021,4.28,12.36999989,313.569,257.24,1.403787133,2.399984792,98.0,275926.0
2024-07-09,105.1200027,4.3,12.51000023,313.569,257.24,1.9151803,3.297368231,98.0,275926.0
2024-07-10,105.0500031,4.28,12.85000038,313.569,257.24,1.471707653,3.327085064,98.0,275926.0
2024-07-11,104.4400024,4.2,12.92000008,313.569,257.24,1.074750867,3.020861513,98.0,630888.0
2024-07-12,104.0899963,4.18,12.46000004,313.569,257.24,0.647414,2.753729564,98.0,630888.0
2024-07-13,104.0899963,4.18,12.46000004,313.569,257.24,0.789606137,2.587118333,98.0,630888.0
2024-07-14,104.0899963,4.18,12.46000004,313.569,257.24,1.372526187,2.563008859,98.0,630888.0
2024-07-15,104.1900024,4.23,13.11999989,313.569,257.24,1.053628617,2.533485833,98.0,630888.0
2024-07-16,104.2699966,4.17,13.18999958,313.569,257.24,1.467079673,2.514976077,98.0,630888.0
2024-07-17,103.75,4.16,14.47999954,313.569,257.24,1.773217887,1.899156218,98.0,630888.0
2024-07-18,104.1699982,4.2,15.93000031,313.569,257.24,1.959932767,1.165608897,98.0,271451.0
2024-07-19,104.4000015,4.25,16.52000046,313.569,257.24,1.214175313,0.636527769,98.0,271451.0
2024-07-20,104.4000015,4.25,16.52000046,313.569,257.24,1.1421362,0.436087808,98.0,271451.0
2024-07-21,104.4000015,4.25,16.52000046,313.569,257.24,1.674905833,0.123232731,98.0,271451.0
2024-07-22,104.3099976,4.26,14.90999985,313.569,257.24,1.445941833,0.429036167,98.0,271451.0
2024-07-23,104.4499969,4.25,14.72000027,313.569,257.24,2.368343947,0.602341859,98.0,271451.0
2024-07-24,104.3899994,4.28,18.04000092,313.569,257.24,2.2462076,0.438349026,98.0,271451.0
2024-07-25,104.3600006,4.27,18.45999908,313.569,257.24,2.20463802,-0.192061731,98.0,454215.0
2024-07-26,104.3199997,4.2,16.38999939,313.569,257.24,1.5714852,-0.253837154,98.0,454215.0
2024-07-27,104.3199997,4.2,16.38999939,313.569,257.24,1.106638833,0.010797744,98.0,454215.0
2024-07-28,104.3199997,4.2,16.38999939,313.569,257.24,0.752248303,0.254352,98.0,454215.0
2024-07-29,104.5599976,4.17,16.60000038,313.569,257.24,1.35064388,-0.101847372,98.0,454215.0
2024-07-30,104.5500031,4.15,17.69000053,313.569,257.24,1.170297983,-0.457563931,98.0,454215.0
2024-07-31,104.0999985,4.09,16.36000061,313.569,257.24,0.968135037,-0.019414069,98.0,454215.0
2024-08-01,104.4199982,3.99,18.59000015,314.062,256.62,0.979185223,0.485897028,98.0,433043.0
2024-08-02,103.2099991,3.8,23.38999939,314.062,256.62,0.631012027,0.971910819,98.0,433043.0
2024-08-03,103.2099991,3.8,23.38999939,314.062,256.62,1.867774447,0.815828306,98.0,433043.0
2024-08-04,103.2099991,3.8,23.38999939,314.062,256.62,1.735370377,0.272901861,98.0,433043.0
2024-08-05,102.6900024,3.78,38.56999969,314.062,256.62,2.188688533,0.137720472,98.0,433043.0
2024-08-06,102.9700012,3.9,27.70999908,314.062,256.62,2.61289359,0.015015125,98.0,433043.0
2024-08-07,103.1999969,3.96,27.85000038,314.062,256.62,1.46272849,0.258409083,98.0,433043.0
2024-08-08,103.2099991,3.99,23.79000092,314.062,256.62,1.141179322,0.280726681,98.0,502131.0
2024-08-09,103.1399994,3.94,20.37000084,314.062,256.62,1.85927495,0.256838778,98.0,502131.0
2024-08-10,103.1399994,3.94,20.37000084,314.062,256.62,1.155656317,0.405970306,98.0,502131.0
2024-08-11,103.1399994,3.94,20.37000084,314.062,256.62,1.10131539,0.733986028,98.0,502131.0
2024-08-12,103.1399994,3.9,20.70999908,314.062,256.62,1.089838143,0.440256417,98.0,502131.0
2024-08-13,102.5599976,3.85,18.12000084,314.062,256.62,1.4165695,0.263355167,98.0,502131.0
2024-08-14,102.5699997,3.83,16.19000053,314.062,256.62,0.912662433,0.519491389,98.0,502131.0
2024-08-15,102.9800034,3.92,15.22999954,314.062,256.62,1.117575893,1.028208944,98.0,470196.0
2024-08-16,102.4599991,3.89,14.80000019,314.062,256.62,1.07983102,1.239094194,98.0,470196.0
2024-08-17,102.4599991,3.89,14.80000019,314.062,256.62,1.292891677,1.673439222,98.0,470196.0
2024-08-18,102.4599991,3.89,14.80000019,314.062,256.62,1.180888883,1.946810094,98.0,470196.0
2024-08-19,101.8899994,3.86,14.64999962,314.062,256.62,0.922207457,1.95911935,98.0,470196.0
2024-08-20,101.4400024,3.82,15.88000011,314.062,256.62,0.82054502,1.922459456,98.0,470196.0
2024-08-21,101.0400009,3.79,16.27000046,314.062,256.62,0.479511677,2.23899625,98.0,470196.0
2024-08-22,101.5100021,3.86,17.54999924,314.062,256.62,0.730535217,2.412541194,98.0,576793.0
2024-08-23,100.7200012,3.81,15.85999966,314.062,256.62,0.647627983,2.615119264,98.0,576793.0
2024-08-24,100.7200012,3.81,15.85999966,314.062,256.62,0.685937907,3.115700125,98.0,576793.0
2024-08-25,100.7200012,3.81,15.85999966,314.062,256.62,0.503898326,3.453070325,98.0,576793.0
2024-08-26,100.8499985,3.82,16.14999962,314.062,256.62,0.355939423,3.054501875,98.0,576793.0
2024-08-27,100.5500031,3.83,15.43000031,314.062,256.62,1.292063527,2.911983653,98.0,576793.0
2024-08-28,101.0899963,3.84,17.11000061,314.062,256.62,0.87329657,2.727654889,98.0,576793.0
2024-08-29,101.3399963,3.87,15.64999962,314.062,256.62,0.88863892,2.663810194,98.0,605013.0
2024-08-30,101.6999969,3.91,15.0,314.062,256.62,1.42421083,2.686980425,98.0,605013.0
2024-08-31,101.6999969,3.91,15.0,314.062,256.62,1.157536313,2.426222556,98.0,605013.0
2024-09-01,101.6999969,3.91,15.0,314.732,257.22,1.096638493,2.369811944,2.0,605013.0
2024-09-02,101.6999969,3.91,15.0,314.732,257.22,0.945764017,2.2348485,2.0,605013.0
2024-09-03,101.8300018,3.84,20.71999931,314.732,257.22,0.938192375,2.221755083,2.0,605013.0
2024-09-04,101.3600006,3.77,21.31999969,314.732,257.22,1.260881713,2.549237667,2.0,605013.0
2024-09-05,101.1100006,3.73,19.89999962,314.732,257.22,1.09821469,2.695696769,2.0,542197.0
2024-09-06,101.1800003,3.72,22.37999916,314.732,257.22,1.099835243,1.885967778,2.0,542197.0
2024-09-07,101.1800003,3.72,22.37999916,314.732,257.22,0.772937875,0.952576472,2.0,542197.0
2024-09-08,101.1800003,3.72,22.37999916,314.732,257.22,0.289339289,0.779798389,6.0,542197.0
2024-09-09,101.5500031,3.7,19.45000076,314.732,257.22,0.28471894,1.190616319,6.0,542197.0
2024-09-10,101.6299973,3.65,19.07999992,314.732,257.22,0.719614163,1.519802333,6.0,542197.0
2024-09-11,101.6800003,3.65,17.69000053,314.732,257.22,1.27656068,2.05295225,6.0,542197.0
2024-09-12,101.3700027,3.68,17.06999969,314.732,257.22,2.269991793,1.993573964,6.0,613037.0
2024-09-13,101.1100006,3.66,16.55999947,314.732,257.22,1.575265047,1.622417542,6.0,613037.0
2024-09-14,101.1100006,3.66,16.55999947,314.732,257.22,3.2366245,1.459974944,6.0,613037.0
2024-09-15,101.1100006,3.66,16.55999947,314.732,257.22,1.657332373,1.175812917,14.0,613037.0
2024-09-16,100.7600021,3.63,17.13999939,314.732,257.22,1.94954798,0.994167472,14.0,613037.0
2024-09-17,100.8899994,3.65,17.61000061,314.732,257.22,1.25876711,0.730851611,14.0,613037.0
2024-09-18,100.5999985,3.7,18.22999954,314.732,257.22,1.238878067,1.106391639,14.0,613037.0
2024-09-19,100.6100006,3.73,16.32999992,314.732,257.22,0.751789357,1.188943078,14.0,710500.0
2024-09-20,100.7200012,3.73,16.14999962,314.732,257.22,0.375456417,1.344956342,14.0,710500.0
2024-09-21,100.7200012,3.73,16.14999962,314.732,257.22,0.523680145,1.326083656,14.0,710500.0
2024-09-22,100.7200012,3.73,16.14999962,314.732,257.22,1.352226027,1.170312981,25.0,710500.0
2024-09-23,100.9199982,3.75,15.89000034,314.732,257.22,1.060369247,1.467119917,25.0,710500.0
2024-09-24,100.3700027,3.74,15.39000034,314.732,257.22,1.000845694,2.281463731,25.0,710500.0
2024-09-25,100.9199982,3.79,15.40999985,314.732,257.22,1.4725477,2.183506094,25.0,710500.0
2024-09-26,100.5599976,3.79,15.36999989,314.732,257.22,1.893671167,2.028911772,25.0,531675.0
2024-09-27,100.4199982,3.75,16.95999908,314.732,257.22,2.250565217,2.848636056,25.0,531675.0
2024-09-28,100.4199982,3.75,16.95999908,314.732,257.22,1.4760935,3.286532194,25.0,531675.0
2024-09-29,100.4199982,3.75,16.95999908,314.732,257.22,2.02906269,2.028494619,39.0,531675.0
2024-09-30,100.7799988,3.81,16.72999954,314.732,257.22,1.217719507,1.155255139,39.0,531675.0
2024-10-01,101.1900024,3.74,19.26000023,315.631,257.72,0.974586317,0.788033022,39.0,531675.0
2024-10-02,101.6800003,3.79,18.89999962,315.631,257.72,0.678136453,0.987818872,39.0,531675.0
2024-10-03,101.9899979,3.85,20.48999977,315.631,257.72,0.38127817,1.366913822,39.0,359677.0
2024-10-04,102.5199966,3.98,19.20999908,315.631,257.72,0.88896262,1.975875458,39.0,359677.0
2024-10-05,102.5199966,3.98,19.20999908,315.631,257.72,1.347029533,2.618112806,39.0,359677.0
2024-10-06,102.5199966,3.98,19.20999908,315.631,257.72,2.410207417,3.112399389,51.0,359677.0
2024-10-07,102.5400009,4.03,22.63999939,315.631,257.72,1.848593197,2.81700325,51.0,359677.0
2024-10-08,102.5500031,4.04,21.42000008,315.631,257.72,0.825429713,2.287885264,51.0,359677.0
2024-10-09,102.9300003,4.06,20.86000061,315.631,257.72,0.438343573,2.582254475,51.0,359677.0
2024-10-10,102.9899979,4.09,20.93000031,315.631,257.72,0.571903385,2.751559675,51.0,393133.0
2024-10-11,102.8899994,4.08,20.45999908,315.631,257.72,0.80260679,2.773060931,51.0,393133.0
2024-10-12,102.8899994,4.08,20.45999908,315.631,257.72,2.292702733,2.146121239,51.0,393133.0
2024-10-13,102.8899994,4.08,20.45999908,315.631,257.72,1.72721139,0.908515669,64.0,393133.0
2024-10-14,103.3000031,4.08,19.70000076,315.631,257.72,1.6694736,0.520159469,64.0,393133.0
2024-10-15,103.2600021,4.03,20.63999939,315.631,257.72,0.826903047,0.588885106,64.0,393133.0
2024-10-16,103.5899963,4.02,19.57999992,315.631,257.72,1.036431917,0.176750936,64.0,393133.0
2024-10-17,103.8300018,4.09,19.11000061,315.631,257.72,1.090495233,-0.441958231,64.0,276485.0
2024-10-18,103.4899979,4.08,18.03000069,315.631,257.72,1.2616915,-0.792455231,64.0,276485.0
2024-10-19,103.4899979,4.08,18.03000069,315.631,257.72,1.177628447,-0.447459506,64.0,276485.0
2024-10-20,103.4899979,4.08,18.03000069,315.631,257.72,0.7919352,0.235645683,73.0,276485.0
2024-10-21,104.0100021,4.19,18.37000084,315.631,257.72,0.34003388,1.148082894,73.0,276485.0
2024-10-22,104.0800018,4.2,18.20000076,315.631,257.72,0.29483739,1.546681728,73.0,276485.0
2024-10-23,104.4300003,4.24,19.23999977,315.631,257.72,0.206479086,1.95703358,73.0,276485.0
2024-10-24,104.0599976,4.21,19.07999992,315.631,257.72,0.38130188,1.298653675,73.0,244415.0
2024-10-25,104.2600021,4.25,20.32999992,315.631,257.72,0.370847233,0.798694576,73.0,244415.0
2024-10-26,104.2600021,4.25,20.32999992,315.631,257.72,0.23297154,1.014597594,73.0,244415.0
2024-10-27,104.2600021,4.25,20.32999992,315.631,257.72,0.463222917,1.730842589,80.0,244415.0
2024-10-28,104.3199997,4.28,19.79999924,315.631,257.72,0.411212042,2.427134089,80.0,244415.0
2024-10-29,104.2799988,4.28,19.34000015,315.631,257.72,0.518716293,2.437921308,80.0,244415.0
2024-10-30,103.9899979,4.29,20.35000038,315.631,257.72,0.71065028,2.525223058,80.0,244415.0
2024-10-31,103.9800034,4.28,23.15999985,315.631,257.72,1.962255433,2.625949356,80.0,236942.0
2024-11-01,104.2799988,4.37,21.87999916,316.528,257.57,1.319169873,2.024929747,80.0,236942.0
2024-11-02,104.2799988,4.37,21.87999916,316.528,257.57,0.84569364,2.1450463,80.0,236942.0
2024-11-03,104.2799988,4.37,21.87999916,316.528,257.57,1.396269903,0.019496711,87.0,236942.0
2024-11-04,103.8899994,4.31,21.97999954,316.528,257.57,2.226426133,-0.231472889,87.0,236942.0
2024-11-05,103.4199982,4.26,20.48999977,316.528,257.57,1.992721987,-0.630158203,87.0,236942.0
2024-11-06,105.0899963,4.42,16.27000046,316.528,257.57,1.250325857,0.381438578,87.0,236942.0
2024-11-07,104.5100021,4.31,15.19999981,316.528,257.57,0.82998613,0.377301981,87.0,301281.0
2024-11-08,105.0,4.3,14.93999958,316.528,257.57,1.000078853,0.202189133,87.0,301281.0
2024-11-09,105.0,4.3,14.93999958,316.528,257.57,1.316472607,0.166248933,87.0,301281.0
2024-11-10,105.0,4.3,14.93999958,316.528,257.57,1.161007433,0.816506586,91.0,301281.0
2024-11-11,105.5400009,4.3,14.97000027,316.528,257.57,1.61913172,0.887157287,91.0,301281.0
2024-11-12,106.0199966,4.43,14.71000004,316.528,257.57,0.74575484,0.735232094,91.0,301281.0
2024-11-13,106.4800034,4.44,14.02000046,316.528,257.57,0.963548987,0.631991792,91.0,301281.0
2024-11-14,106.6699982,4.43,14.31000042,316.528,257.57,2.046579333,0.288614884,91.0,133914.0
2024-11-15,106.6900024,4.43,16.13999939,316.528,257.57,1.343624067,0.749594257,91.0,133914.0
2024-11-16,106.6900024,4.43,16.13999939,316.528,257.57,0.696104177,1.292291888,91.0,133914.0
2024-11-17,106.6900024,4.43,16.13999939,316.528,257.57,0.96938263,1.308422322,94.0,133914.0
2024-11-18,106.2799988,4.42,15.57999992,316.528,257.57,1.69352728,0.699082103,94.0,133914.0
2024-11-19,106.2099991,4.39,16.35000038,316.528,257.57,3.055296883,0.531072023,94.0,133914.0
2024-11-20,106.6800003,4.41,17.15999985,316.528,257.57,2.725694133,0.968413506,94.0,133914.0
2024-11-21,106.9700012,4.43,16.87000084,316.528,257.57,4.1256626,1.325283957,94.0,433833.0
2024-11-22,107.4899979,4.41,15.23999977,316.528,257.57,2.515034487,0.797553123,94.0,433833.0
2024-11-23,107.4899979,4.41,15.23999977,316.528,257.57,3.8832823,1.471532915,94.0,433833.0
2024-11-24,107.4899979,4.41,15.23999977,316.528,257.57,1.832315633,0.221945028,97.0,433833.0
2024-11-25,106.8199997,4.27,14.60000038,316.528,257.57,0.788760947,0.002487569,97.0,433833.0
2024-11-26,107.0100021,4.3,14.10000038,316.528,257.57,1.8294334,-0.191578199,97.0,433833.0
2024-11-27,106.0800018,4.25,14.10000038,316.528,257.57,1.55446629,-0.080555587,97.0,433833.0
2024-11-28,106.0800018,4.25,14.10000038,316.528,257.57,1.254240457,-1.068713765,97.0,322388.0
2024-11-29,105.7399979,4.18,13.51000023,316.528,257.57,2.7390931,-0.951546428,97.0,322388.0
2024-11-30,105.7399979,4.18,13.51000023,316.528,257.57,1.952564367,-0.280158674,97.0,322388.0
2024-12-01,105.7399979,4.18,13.51000023,317.604,257.88,0.738135657,0.237949975,97.0,322388.0
2024-12-02,106.4499969,4.19,13.34000015,317.604,257.88,1.379301402,-0.259928297,97.0,322388.0
2024-12-03,106.3700027,4.23,13.30000019,317.604,257.88,1.061130667,-0.296480465,97.0,322388.0
2024-12-04,106.3399963,4.19,13.44999981,317.604,257.88,1.096788097,0.163782623,97.0,322388.0
2024-12-05,105.7099991,4.17,13.53999996,317.604,257.88,1.36550406,0.061660129,97.0,198880.0
2024-12-06,105.9700012,4.15,12.77000046,317.604,257.88,1.440827523,0.127486879,97.0,198880.0
2024-12-07,105.9700012,4.15,12.77000046,317.604,257.88,2.33690208,1.203525742,97.0,198880.0
2024-12-08,105.9700012,4.15,12.77000046,317.604,257.88,1.733565833,1.506904907,97.0,198880.0
2024-12-09,106.1500015,4.2,14.18999958,317.604,257.88,3.0500217,1.021800477,97.0,198880.0
2024-12-10,106.4000015,4.22,14.18000031,317.604,257.88,3.1085882,0.201910645,97.0,198880.0
2024-12-11,106.7099991,4.26,13.57999992,317.604,257.88,2.358360167,-0.569650981,97.0,198880.0
2024-12-12,106.9599991,4.32,13.92000008,317.604,257.88,2.503394933,-0.994311741,97.0,405744.0
2024-12-13,107.0,4.4,13.81000042,317.604,257.88,0.902440153,-0.850994147,97.0,405744.0
2024-12-14,107.0,4.4,13.81000042,317.604,257.88,1.031352707,-0.632046831,97.0,405744.0
2024-12-15,107.0,4.4,13.81000042,317.604,257.88,1.946693867,1.397329481,97.0,405744.0
2024-12-16,106.8600006,4.39,14.68999958,317.604,257.88,2.552267733,2.462598775,97.0,405744.0
2024-12-17,106.9599991,4.4,15.86999989,317.604,257.88,2.7247482,2.994129837,97.0,405744.0
2024-12-18,108.0299988,4.5,27.62000084,317.604,257.88,1.924149367,2.135593231,97.0,405744.0
2024-12-19,108.4100037,4.57,24.09000015,317.604,257.88,1.538466767,1.073392613,97.0,376240.0
2024-12-20,107.6200027,4.52,18.36000061,317.604,257.88,1.190415943,1.111094397,97.0,376240.0
2024-12-21,107.6200027,4.52,18.36000061,317.604,257.88,0.654860957,0.453176018,97.0,376240.0
2024-12-22,107.6200027,4.52,18.36000061,317.604,257.88,1.071190767,-0.114801352,97.0,376240.0
2024-12-23,108.0400009,4.59,16.78000069,317.604,257.88,0.802158367,0.430684044,97.0,376240.0
2024-12-24,108.2600021,4.59,14.27000046,317.604,257.88,1.262339133,0.825466051,97.0,376240.0
2024-12-25,108.2600021,4.59,14.27000046,317.604,257.88,1.088359783,1.104011545,97.0,376240.0
2024-12-26,108.1299973,4.58,14.72999954,317.604,257.88,1.220993813,1.109760939,97.0,381906.0
2024-12-27,108.0,4.62,15.94999981,317.604,257.88,2.191133667,1.065285957,97.0,381906.0
2024-12-28,108.0,4.62,15.94999981,317.604,257.88,1.66887999,1.667367306,97.0,381906.0
2024-12-29,108.0,4.62,15.94999981,317.604,257.88,2.25980782,1.911699151,97.0,381906.0
2024-12-30,108.1299973,4.55,17.39999962,317.604,257.88,1.92811031,2.524364251,97.0,381906.0
2024-12-31,108.4899979,4.58,17.35000038,317.604,257.88,0.899897818,1.196826211,97.0,381906.0
2025-01-01,108.4899979,4.58,17.35000038,318.961,258.82,0.872257081,1.721569963,97.0,381906.0
2025-01-02,109.3899994,4.57,17.93000031,318.961,258.82,0.668371973,2.023105157,97.0,414265.0
2025-01-03,108.9499969,4.6,16.12999916,318.961,258.82,1.136786253,1.126439154,97.0,414265.0
2025-01-04,108.9499969,4.6,16.12999916,318.961,258.82,1.418846067,0.434162489,97.0,414265.0
2025-01-05,108.9499969,4.6,16.12999916,318.961,258.82,1.129341067,-0.58520591,97.0,414265.0
2025-01-06,108.2600021,4.62,16.04000092,318.961,258.82,1.979096253,-0.384111779,97.0,414265.0
2025-01-07,108.5400009,4.67,17.81999969,318.961,258.82,1.079334067,1.302890921,97.0,414265.0
2025-01-08,109.0899963,4.67,17.70000076,318.961,258.82,0.785345873,2.319582052,97.0,414265.0
2025-01-09,109.1800003,4.68,17.70000076,318.961,258.82,1.218140183,2.419171847,97.0,196545.0
2025-01-10,109.6500015,4.77,19.54000092,318.961,258.82,2.2676046,2.435754937,97.0,196545.0
